Job Level,Marital Status,Distance from Home,Monthly Income,Company Tenure,Age,Years at Company,Remote Work,Work-Life Balance,Education Level
1,2,0.7551020408163265,0.48579894485798936,0.296,0.21951219512195125,0.09999999999999999,1,2,0
1,0,0.24489795918367346,0.5790995157909951,0.576,0.024390243902439046,0.09999999999999999,0,1,1
1,1,0.4693877551020408,0.5892895858928958,0.22399999999999998,0.8292682926829269,0.09999999999999999,1,3,1
0,1,0.836734693877551,0.647539206475392,0.6,0.9756097560975612,0.72,0,0,1
1,2,0.3571428571428571,0.1681722916817229,0.288,0.8292682926829269,0.64,0,3,1
2,0,0.7959183673469387,0.37804437378044375,0.488,0.17073170731707316,0.0,1,3,1
0,2,0.836734693877551,0.338223603382236,0.04,0.07317073170731708,0.0,0,1,1
0,1,0.43877551020408156,0.5718002457180024,0.488,0.7804878048780488,0.44,0,2,2
0,2,0.3571428571428571,0.5412300354123003,0.696,0.04878048780487804,0.2,1,2,1
0,2,0.5612244897959183,0.4766206547662065,0.264,0.6097560975609757,0.32,1,2,1
1,1,0.061224489795918366,0.28908000289080005,0.21600000000000003,0.04878048780487804,0.08,0,2,3
0,0,0.346938775510204,0.6036713160367131,0.368,0.1951219512195122,0.14,0,1,1
0,1,0.18367346938775508,0.45674640456746396,0.032,0.04878048780487804,0.06,1,2,3
0,1,0.030612244897959183,0.3303461733034617,0.52,0.09756097560975613,0.08,0,0,2
0,2,0.9999999999999999,0.4669364746693647,0.20800000000000002,0.0,0.16,1,2,0
2,0,0.2755102040816326,0.5082749150827491,0.904,0.7804878048780488,0.78,0,1,1
1,2,0.8775510204081631,0.4977234949772349,0.488,0.07317073170731708,0.06,0,0,3
0,0,0.26530612244897955,0.18790200187901998,0.616,0.3170731707317073,0.33999999999999997,0,2,1
2,2,0.13265306122448978,0.4105658741056587,0.408,0.3658536585365854,0.36,1,1,0
1,1,0.37755102040816324,0.3273108332731083,0.512,0.14634146341463422,0.18000000000000002,0,2,3
1,1,0.48979591836734687,0.3696610536966105,0.72,0.7560975609756098,0.24000000000000002,0,2,1
1,1,0.1020408163265306,0.5767868757678687,0.76,0.5121951219512195,0.39999999999999997,0,0,1
0,2,0.09183673469387754,0.7339741273397412,0.15999999999999998,0.4634146341463415,0.2,1,1,4
1,1,0.26530612244897955,0.5101539351015393,0.576,0.09756097560975613,0.0,0,0,3
1,1,0.9183673469387754,0.5827852858278528,0.576,0.7560975609756098,0.62,0,2,2
2,1,0.44897959183673464,0.6058394160583941,0.23199999999999998,0.0,0.09999999999999999,0,2,0
2,1,0.9489795918367346,0.4489412444894124,0.248,0.17073170731707316,0.08,0,1,1
2,1,0.510204081632653,0.6160294861602947,0.76,0.8292682926829269,0.52,0,2,2
1,0,0.22448979591836732,0.35152128351521283,0.136,0.07317073170731708,0.02,0,2,1
2,2,0.12244897959183672,0.31654260316542604,0.16799999999999998,0.5121951219512195,0.09999999999999999,0,2,3
0,2,0.4591836734693877,0.5511310255113102,0.352,0.17073170731707316,0.24000000000000002,0,2,0
1,0,0.520408163265306,0.5142733251427332,0.128,0.3658536585365854,0.2,1,1,1
1,2,0.5408163265306122,0.2846715328467153,0.408,0.5853658536585367,0.33999999999999997,0,2,2
2,1,0.9999999999999999,0.4255980342559803,0.136,0.21951219512195125,0.16,0,3,1
1,1,0.8265306122448979,0.39170340391703395,0.08800000000000001,0.09756097560975613,0.14,0,0,0
1,1,0.5510204081632653,0.32666040326660406,0.304,0.34146341463414637,0.14,0,2,3
0,1,0.11224489795918367,0.6667630266676302,0.536,0.8292682926829269,0.44,0,0,1
1,0,0.7244897959183673,0.5510587555105875,0.368,0.6097560975609757,0.42,0,2,0
1,1,0.6836734693877551,0.5228011852280118,0.664,0.2439024390243903,0.32,0,2,3
2,1,0.4183673469387755,0.216087302160873,0.528,0.04878048780487804,0.22,0,2,1
0,1,0.21428571428571425,0.5240297752402977,0.136,0.14634146341463422,0.14,0,1,1
1,1,0.6836734693877551,0.7344800173448001,0.792,0.48780487804878053,0.45999999999999996,1,1,0
0,1,0.2857142857142857,0.6903230469032304,0.784,0.6341463414634148,0.5599999999999999,1,3,2
0,2,0.8571428571428571,0.46223892462238914,0.488,0.6585365853658538,0.32,0,2,1
0,1,0.7040816326530611,0.5355929753559296,0.05600000000000001,0.0,0.12000000000000001,0,3,4
0,1,0.8163265306122448,0.5013369950133699,0.808,0.7804878048780488,0.74,0,1,3
0,2,0.9081632653061223,0.5720893257208932,0.24,0.8292682926829269,0.02,0,1,0
1,2,0.173469387755102,0.3196502131965021,0.856,0.902439024390244,0.84,0,2,1
2,1,0.04081632653061224,0.626580906265809,0.448,0.2439024390243903,0.38,0,2,0
2,2,0.48979591836734687,0.2528004625280046,0.296,0.7560975609756098,0.02,0,1,3
2,0,0.9999999999999999,0.46440702464407013,0.2,0.5609756097560976,0.27999999999999997,0,0,4
0,2,0.2755102040816326,0.21507552215075518,0.736,0.5121951219512195,0.5599999999999999,0,0,1
2,0,0.2040816326530612,0.5475897954758979,0.296,0.1951219512195122,0.27999999999999997,0,1,0
0,1,0.173469387755102,0.2236033822360338,0.20800000000000002,0.853658536585366,0.36,0,1,2
1,2,0.673469387755102,0.4229963142299631,0.304,0.04878048780487804,0.18000000000000002,0,2,3
0,2,0.4081632653061224,0.5222952952229529,0.592,0.7560975609756098,0.66,0,2,2
0,2,0.336734693877551,0.260894702608947,0.312,0.4634146341463415,0.039999999999999994,0,1,2
0,1,0.14285714285714282,0.32702175327021754,0.128,0.5121951219512195,0.039999999999999994,1,2,1
1,1,0.21428571428571425,0.6464551564645514,0.704,0.8292682926829269,0.38,0,2,3
2,1,0.6122448979591836,0.3787670737876707,0.14400000000000002,0.3658536585365854,0.22,0,1,0
0,1,0.7244897959183673,0.5142733251427332,0.176,0.04878048780487804,0.06,0,2,2
1,1,0.1020408163265306,0.6009250560092505,0.632,0.6341463414634148,0.33999999999999997,0,1,3
0,2,0.0,0.6360482763604827,0.536,0.7560975609756098,0.64,0,2,0
0,1,0.01020408163265306,0.6168244561682444,0.68,0.902439024390244,0.84,0,2,0
0,2,0.5306122448979591,0.6449374864493748,0.744,0.7560975609756098,0.78,0,1,2
2,2,0.24489795918367346,0.550697405506974,0.608,0.5853658536585367,0.2,0,0,1
1,0,0.9897959183673468,0.5329912553299124,0.312,0.21951219512195125,0.0,0,0,2
0,1,0.846938775510204,0.30317265303172647,0.328,0.0,0.0,0,1,0
2,1,0.673469387755102,0.2100888921008889,0.432,0.43902439024390244,0.32,0,2,0
2,2,0.5306122448979591,0.46050444460504436,0.256,0.48780487804878053,0.52,0,2,1
0,2,0.1020408163265306,0.22801185228011853,0.632,0.2926829268292683,0.039999999999999994,1,3,4
1,2,0.22448979591836732,0.30310038303100384,0.616,0.2926829268292683,0.2,0,1,0
0,1,0.5714285714285714,0.5281491652814916,0.328,0.48780487804878053,0.5,0,2,0
0,1,0.42857142857142855,0.7074510370745103,0.20800000000000002,0.5365853658536586,0.22,0,0,1
0,2,0.21428571428571425,0.39921948399219476,0.64,0.878048780487805,0.54,0,1,3
0,2,0.673469387755102,0.33417648334176475,0.4,0.9756097560975612,0.74,1,0,1
1,2,0.1530612244897959,0.3783334537833345,0.24,0.21951219512195125,0.22,1,3,1
0,2,0.6122448979591836,0.7176411071764109,0.22399999999999998,0.3658536585365854,0.44,0,1,1
1,2,0.336734693877551,0.47315169473151686,0.288,0.6097560975609757,0.45999999999999996,0,0,3
0,1,0.11224489795918367,0.22266387222663872,0.256,0.14634146341463422,0.3,0,1,0
1,2,0.2346938775510204,0.46520199465201983,0.544,0.9512195121951221,0.6,1,1,2
1,1,0.42857142857142855,0.4390402543904025,0.504,0.9268292682926831,0.6,0,1,3
1,1,0.4183673469387755,0.5004697550046975,0.22399999999999998,0.6829268292682928,0.33999999999999997,0,1,0
2,1,0.8673469387755102,0.25959384259593843,0.64,0.2926829268292683,0.27999999999999997,0,2,4
2,0,0.16326530612244897,0.6038881260388812,0.23199999999999998,0.1951219512195122,0.16,0,1,0
1,1,0.9183673469387754,0.3421984534219845,0.304,0.6585365853658538,0.36,0,1,1
2,1,0.7244897959183673,0.31336272313362723,0.22399999999999998,0.5853658536585367,0.38,0,2,3
1,0,0.9999999999999999,0.3378622533786225,0.272,0.7804878048780488,0.14,0,1,3
2,1,0.6122448979591836,0.1436727614367276,0.264,0.04878048780487804,0.12000000000000001,0,0,0
1,1,0.5816326530612245,0.3450892534508925,0.672,0.6341463414634148,0.44,0,1,3
2,2,0.5306122448979591,0.4143239141432391,0.616,0.7073170731707319,0.3,0,2,0
2,1,0.030612244897959183,0.16622100166221002,0.376,0.9268292682926831,0.27999999999999997,0,0,1
2,1,0.48979591836734687,0.3706005637060056,0.808,0.7804878048780488,0.62,0,3,0
0,0,0.520408163265306,0.36872154368721544,0.472,0.7073170731707319,0.06,1,1,0
1,1,0.13265306122448978,0.5212835152128351,0.448,0.8048780487804879,0.76,1,2,0
1,2,0.2346938775510204,0.4599985545999855,0.032,0.3170731707317073,0.06,0,3,1
1,1,0.2959183673469387,0.4522656645226566,0.648,0.43902439024390244,0.33999999999999997,0,1,1
1,1,0.9897959183673468,0.51311700513117,0.656,0.9268292682926831,0.22,0,2,0
1,1,0.846938775510204,0.49093011490930105,0.248,0.04878048780487804,0.22,0,1,2
2,1,0.7653061224489796,0.6650285466502854,0.568,0.1951219512195122,0.18000000000000002,0,2,4
1,1,0.5816326530612245,0.3751535737515357,0.456,0.3658536585365854,0.38,0,2,3
0,2,0.846938775510204,0.275348702753487,0.304,0.0,0.12000000000000001,0,3,3
0,0,0.2755102040816326,0.6520199465201993,0.4,0.5365853658536586,0.42,0,0,1
1,2,0.846938775510204,0.5530823155308231,0.24,0.1951219512195122,0.12000000000000001,1,1,1
2,1,0.8877551020408162,0.5115270651152706,0.6,0.5121951219512195,0.5599999999999999,0,1,3
0,1,0.5918367346938775,0.32629905326299047,0.56,0.9756097560975612,0.84,0,2,1
0,1,0.846938775510204,0.3927874539278745,0.432,0.7560975609756098,0.68,0,1,1
1,1,0.37755102040816324,0.4759702247597022,0.096,0.12195121951219517,0.18000000000000002,0,1,0
0,1,0.48979591836734687,0.43810074438100743,0.504,0.12195121951219517,0.18000000000000002,0,3,2
0,2,0.9081632653061223,0.2736142227361422,0.672,0.853658536585366,0.16,0,2,1
2,2,0.6530612244897959,0.5990460359904602,0.552,0.39024390243902446,0.32,0,2,1
2,2,0.9081632653061223,0.4963503649635036,0.416,0.07317073170731708,0.06,0,1,1
0,1,0.7857142857142856,0.24167088241670878,0.72,0.6829268292682928,0.58,0,1,1
0,0,0.36734693877551017,0.22475970224759703,0.624,0.17073170731707316,0.02,0,0,0
2,0,0.8673469387755102,0.44800173448001723,0.256,0.07317073170731708,0.24000000000000002,1,1,3
0,1,0.7653061224489796,0.6354701163547011,0.488,0.0,0.16,0,0,2
2,1,0.32653061224489793,0.34899183348991836,0.456,0.07317073170731708,0.14,0,0,3
1,1,0.9693877551020408,0.5887836958878369,0.112,0.5365853658536586,0.0,1,2,1
1,1,0.38775510204081626,0.2514273325142733,0.072,0.04878048780487804,0.02,0,3,1
0,2,0.3061224489795918,0.5741128857411287,0.824,0.7560975609756098,0.5599999999999999,0,3,0
2,2,0.4591836734693877,0.31914432319144326,0.512,0.07317073170731708,0.08,0,1,1
2,1,0.26530612244897955,0.3186384331863843,0.456,0.34146341463414637,0.2,0,0,1
1,1,0.18367346938775508,0.3502926935029269,0.672,0.7804878048780488,0.24000000000000002,0,0,0
0,2,0.5408163265306122,0.48102912481029114,0.08,0.8292682926829269,0.08,1,3,2
0,0,0.7142857142857142,0.5833634458336344,0.2,0.8292682926829269,0.0,0,1,0
0,1,0.2755102040816326,0.7736503577365035,0.288,0.14634146341463422,0.039999999999999994,0,2,4
1,0,0.836734693877551,0.6011418660114186,0.14400000000000002,0.48780487804878053,0.14,0,2,1
0,2,0.520408163265306,0.42039459420394587,0.15999999999999998,0.3170731707317073,0.27999999999999997,0,3,0
0,1,0.7551020408163265,0.27426465274264655,0.512,0.9268292682926831,0.36,0,3,1
0,2,0.7040816326530611,0.4981571149815711,0.2,0.1951219512195122,0.09999999999999999,0,0,3
1,1,0.6836734693877551,0.3900411939004119,0.84,0.9512195121951221,0.9,1,0,0
1,2,0.6530612244897959,0.6234732962347329,0.024,0.6097560975609757,0.039999999999999994,0,0,3
2,1,0.21428571428571425,0.6585965165859651,0.22399999999999998,0.21951219512195125,0.36,1,0,4
0,1,0.336734693877551,0.33952446339524456,0.136,0.43902439024390244,0.26,0,0,0
1,1,0.38775510204081626,0.6078629760786297,0.20800000000000002,0.2926829268292683,0.14,0,2,1
0,2,0.6020408163265305,0.2856833128568331,0.096,0.3170731707317073,0.2,0,0,0
0,0,0.3571428571428571,0.5419527354195273,0.8,0.48780487804878053,0.54,0,2,0
1,2,0.6326530612244897,0.4839199248391992,0.448,0.21951219512195125,0.06,0,2,1
0,2,0.7040816326530611,0.2551853725518537,0.192,0.04878048780487804,0.0,1,0,1
1,2,0.16326530612244897,0.48991833489918324,0.432,0.6585365853658538,0.48,0,1,2
0,2,0.9285714285714285,0.5193322251933222,0.36,0.14634146341463422,0.26,0,2,1
0,1,0.520408163265306,0.4688877646888776,0.52,0.3170731707317073,0.14,1,0,0
0,2,0.6020408163265305,0.489990604899906,0.48,0.7804878048780488,0.39999999999999997,0,0,2
1,2,0.6326530612244897,0.2012719520127195,0.528,0.6585365853658538,0.3,0,2,2
1,1,0.9387755102040816,0.5588639155886391,0.72,0.902439024390244,0.86,1,1,0
1,1,0.8673469387755102,0.340391703403917,0.22399999999999998,0.3170731707317073,0.3,0,3,0
0,1,0.173469387755102,0.5471561754715617,0.376,0.9756097560975612,0.039999999999999994,0,2,2
1,2,0.173469387755102,0.7284093372840933,0.88,0.9756097560975612,0.9,0,2,3
2,1,0.04081632653061224,0.46722555467225546,0.368,0.6097560975609757,0.0,0,2,0
1,1,0.05102040816326531,0.5434704054347039,0.27999999999999997,0.8048780487804879,0.42,0,0,1
0,2,0.7653061224489796,0.1318204813182048,0.672,0.04878048780487804,0.2,0,2,1
2,1,0.44897959183673464,0.3890294138902941,0.512,0.5609756097560976,0.64,0,1,3
0,1,0.1530612244897959,0.7345522873455228,0.704,0.7073170731707319,0.54,0,2,1
0,2,0.24489795918367346,0.6518031365180312,0.27999999999999997,0.9268292682926831,0.18000000000000002,0,2,2
0,2,0.7244897959183673,0.36163908361639086,0.592,0.9756097560975612,0.3,0,0,0
1,1,0.9693877551020408,0.3878008238780082,0.6,0.9756097560975612,0.24000000000000002,0,1,1
1,1,0.9183673469387754,0.26118378261183783,0.21600000000000003,0.21951219512195125,0.33999999999999997,1,2,3
1,1,0.05102040816326531,0.33215292332152924,0.048,0.878048780487805,0.09999999999999999,0,2,1
1,0,0.5714285714285714,0.2491146924911469,0.448,0.26829268292682934,0.09999999999999999,0,2,1
0,0,0.673469387755102,0.22295295222952952,0.504,0.7317073170731709,0.33999999999999997,0,2,1
1,1,0.04081632653061224,0.12589434125894342,0.648,0.0,0.16,1,1,0
1,2,0.336734693877551,0.7544265375442653,0.64,0.34146341463414637,0.44,0,3,1
2,2,0.11224489795918367,0.37334682373346817,0.27999999999999997,0.1951219512195122,0.22,0,0,2
0,2,0.846938775510204,0.3878008238780082,0.544,0.07317073170731708,0.22,1,3,0
0,1,0.26530612244897955,0.39206475392064755,0.328,0.17073170731707316,0.16,0,3,0
0,0,0.7346938775510203,0.5129001951290019,0.72,0.7804878048780488,0.44,0,2,1
2,1,0.19387755102040813,0.2771554527715545,0.472,0.0,0.02,0,0,0
0,0,0.6632653061224489,0.26277372262773724,0.4,0.9756097560975612,0.2,0,1,3
0,1,0.31632653061224486,0.5704271157042711,0.15999999999999998,0.09756097560975613,0.14,0,3,3
0,1,0.6428571428571428,0.26537544265375446,0.20800000000000002,0.6829268292682928,0.09999999999999999,0,2,3
0,2,0.520408163265306,0.680783406807834,0.312,0.024390243902439046,0.08,0,2,0
0,2,0.9285714285714285,0.7764688877646888,0.27999999999999997,0.43902439024390244,0.38,1,1,0
1,2,0.9591836734693877,0.2557635325576353,0.488,0.09756097560975613,0.14,1,2,3
2,1,0.21428571428571425,0.33085206330852057,0.568,0.6829268292682928,0.26,0,2,3
1,1,0.7755102040816326,0.1456240514562405,0.864,0.9756097560975612,0.78,0,1,1
1,2,0.7857142857142856,0.7534870275348702,0.56,0.902439024390244,0.0,1,2,3
2,2,0.9387755102040816,0.6491291464912914,0.472,0.07317073170731708,0.14,0,2,3
0,1,0.6836734693877551,0.4416419744164197,0.608,0.5609756097560976,0.48,0,1,0
0,2,0.2959183673469387,0.36185589361855885,0.44,0.7804878048780488,0.02,0,1,0
1,1,0.2755102040816326,0.3969068439690684,0.472,0.1951219512195122,0.27999999999999997,0,1,2
2,2,0.5612244897959183,0.4965671749656717,0.536,0.7073170731707319,0.3,0,1,0
1,0,0.14285714285714282,0.34024716340247163,0.56,0.48780487804878053,0.36,0,2,1
1,2,0.836734693877551,0.21269061212690613,0.448,0.5853658536585367,0.45999999999999996,0,0,0
0,2,0.2346938775510204,0.3951000939510009,0.14400000000000002,0.5365853658536586,0.24000000000000002,0,2,0
2,1,0.673469387755102,0.2372624123726241,0.432,0.48780487804878053,0.54,1,2,0
0,1,0.16326530612244897,0.3034617330346173,0.4,0.7317073170731709,0.52,0,0,0
1,1,0.9795918367346937,0.39647322396473217,0.688,0.26829268292682934,0.24000000000000002,0,3,4
0,0,0.7040816326530611,0.3735636337356363,0.576,0.9756097560975612,0.14,0,0,2
0,0,0.36734693877551017,0.6897448868974487,0.16799999999999998,0.3658536585365854,0.14,0,2,2
1,2,0.43877551020408156,0.25511310255113095,0.23199999999999998,1.0,0.5599999999999999,0,2,2
0,2,0.21428571428571425,0.25149960251499603,0.2,0.5609756097560976,0.44,0,2,3
1,1,0.020408163265306124,0.48283587482835866,0.32,0.6829268292682928,0.3,0,1,0
0,2,0.26530612244897955,0.232709402327094,0.032,0.34146341463414637,0.0,1,1,1
2,1,0.7551020408163265,0.2757100527571005,0.33599999999999997,0.902439024390244,0.08,0,3,2
1,2,0.1530612244897959,0.49924116499241156,0.656,0.7560975609756098,0.52,1,2,2
1,1,0.2857142857142857,0.4886897448868974,0.68,0.21951219512195125,0.24000000000000002,0,1,1
0,1,0.7755102040816326,0.31459131314591315,0.616,0.07317073170731708,0.2,0,1,0
2,0,0.846938775510204,0.45118161451181604,0.312,0.34146341463414637,0.12000000000000001,0,2,1
0,1,0.37755102040816324,0.26739900267398997,0.68,0.3658536585365854,0.2,1,3,0
0,1,0.7857142857142856,0.6422634964226349,0.24,0.9512195121951221,0.36,0,2,1
2,2,0.5918367346938775,0.49049649490496483,0.456,0.6585365853658538,0.039999999999999994,0,2,1
1,0,0.5714285714285714,0.5303172653031726,0.496,0.07317073170731708,0.06,0,0,4
0,1,0.8877551020408162,0.4782105947821059,0.15999999999999998,0.0,0.039999999999999994,1,1,2
1,2,0.346938775510204,0.5997687359976873,0.408,0.5609756097560976,0.5,0,2,0
1,1,0.5714285714285714,0.3304907133049071,0.48,0.5853658536585367,0.64,0,2,3
1,1,0.6836734693877551,0.34566741345667407,0.072,0.3170731707317073,0.08,0,2,0
1,0,0.05102040816326531,0.30013731300137314,0.128,0.3170731707317073,0.02,0,2,2
2,1,0.43877551020408156,0.5410854954108549,0.536,0.4634146341463415,0.36,0,1,1
0,1,0.6326530612244897,0.35159355351593546,0.304,0.21951219512195125,0.2,0,3,3
1,0,0.22448979591836732,0.2825034328250343,0.736,0.39024390243902446,0.48,0,1,3
1,0,0.4183673469387755,0.3093878730938787,0.288,0.7317073170731709,0.54,0,0,3
1,1,0.510204081632653,0.46325070463250695,0.12000000000000001,0.0,0.0,0,3,1
1,1,0.24489795918367346,0.39343788393437884,0.304,0.4634146341463415,0.08,0,0,0
2,1,0.5816326530612245,0.558647105586471,0.248,0.6829268292682928,0.0,0,3,2
0,1,0.4183673469387755,0.25742574257425743,0.296,0.7073170731707319,0.09999999999999999,0,3,3
0,0,0.520408163265306,0.2287345522873455,0.648,0.14634146341463422,0.22,0,2,1
2,0,0.9693877551020408,0.3977018139770181,0.536,1.0,0.74,0,0,2
2,1,0.673469387755102,0.6844691768446917,0.688,0.6341463414634148,0.3,0,0,3
0,2,0.26530612244897955,0.574546505745465,0.576,0.09756097560975613,0.09999999999999999,0,1,1
0,1,0.846938775510204,0.6953819469538194,0.36,0.21951219512195125,0.039999999999999994,0,3,0
0,1,0.31632653061224486,0.28040760280407595,0.22399999999999998,0.04878048780487804,0.14,1,2,4
0,1,0.18367346938775508,0.35947098359470986,0.728,0.4634146341463415,0.52,0,1,0
1,2,0.7142857142857142,0.5443376454433764,0.664,0.878048780487805,0.33999999999999997,0,1,3
0,2,0.47959183673469385,0.29601792296017926,0.27999999999999997,0.5609756097560976,0.06,0,2,2
1,1,0.9999999999999999,0.4955553949555539,0.176,0.07317073170731708,0.02,0,3,3
0,1,0.9183673469387754,0.23581701235817012,0.15999999999999998,0.5853658536585367,0.33999999999999997,0,3,3
2,0,0.39795918367346933,0.5066849750668497,0.432,0.9512195121951221,0.2,0,2,0
0,0,0.4591836734693877,0.7732167377321673,0.448,0.21951219512195125,0.3,1,3,1
1,1,0.3571428571428571,0.4728626147286261,0.632,0.853658536585366,0.42,0,0,2
2,1,0.44897959183673464,0.5090698850906987,0.376,0.3170731707317073,0.24000000000000002,0,1,3
0,0,0.7244897959183673,0.5225843752258437,0.016,0.8292682926829269,0.0,0,2,3
1,1,0.9183673469387754,0.3186384331863843,0.176,0.39024390243902446,0.39999999999999997,0,1,3
0,0,0.846938775510204,0.7384548673845486,0.22399999999999998,0.6585365853658538,0.12000000000000001,0,1,3
0,1,0.13265306122448978,0.5094312350943123,0.096,0.07317073170731708,0.24000000000000002,1,2,1
0,1,0.7040816326530611,0.6556334465563344,0.48,1.0,0.8,0,1,3
1,2,0.520408163265306,0.47965599479655985,0.416,0.5853658536585367,0.39999999999999997,0,0,1
0,1,0.14285714285714282,0.4418587844185877,0.408,0.878048780487805,0.5599999999999999,0,2,0
0,1,0.6632653061224489,0.2082821420828214,0.704,0.7804878048780488,0.42,1,2,3
2,0,0.2346938775510204,0.5254751752547516,0.448,0.853658536585366,0.7,1,2,2
2,2,0.510204081632653,0.2069090120690901,0.512,0.43902439024390244,0.39999999999999997,0,1,3
0,0,0.5918367346938775,0.6608368866083688,0.32,0.5609756097560976,0.3,0,2,0
1,1,0.4183673469387755,0.4024716340247163,0.648,0.878048780487805,0.24000000000000002,0,1,0
1,0,0.2857142857142857,0.5681144756811447,0.8160000000000001,0.8292682926829269,0.72,0,2,2
0,1,0.836734693877551,0.350509503505095,0.472,0.14634146341463422,0.06,1,1,0
1,1,0.11224489795918367,0.3508708535087085,0.512,0.5609756097560976,0.22,0,2,2
2,1,0.8979591836734693,0.6421189564211894,0.344,0.34146341463414637,0.26,1,2,4
0,2,0.8061224489795917,0.5164414251644142,0.072,0.09756097560975613,0.08,0,1,2
2,0,0.061224489795918366,0.5193322251933222,0.576,0.34146341463414637,0.09999999999999999,0,0,1
1,1,0.5612244897959183,0.5085639950856399,0.6,0.1951219512195122,0.16,0,2,4
2,1,0.9591836734693877,0.2345884223458842,0.544,0.07317073170731708,0.18000000000000002,0,2,0
0,1,0.846938775510204,0.5071185950711858,0.448,0.8292682926829269,0.45999999999999996,0,1,0
0,0,0.3061224489795918,0.40398930403989297,0.256,0.26829268292682934,0.08,0,2,3
1,1,0.39795918367346933,0.2186890221868902,0.544,0.3658536585365854,0.18000000000000002,0,1,2
2,1,0.37755102040816324,0.6794825467948253,0.72,0.6097560975609757,0.62,0,1,2
1,2,0.9285714285714285,0.1290019512900195,0.288,0.878048780487805,0.64,0,2,2
1,2,0.42857142857142855,0.3518826335188263,0.352,0.2439024390243903,0.2,0,3,0
2,1,0.32653061224489793,0.49707306497073056,0.424,0.2926829268292683,0.08,0,0,1
1,1,0.6530612244897959,0.27664956276649566,0.552,0.853658536585366,0.7,1,2,4
0,2,0.19387755102040813,0.32051745320517455,0.552,0.26829268292682934,0.08,0,1,0
2,1,0.346938775510204,0.2077039820770398,0.936,0.9756097560975612,0.96,0,2,1
2,0,0.9795918367346937,0.45392787453927863,0.512,0.4634146341463415,0.12000000000000001,0,3,1
2,1,0.13265306122448978,0.23075811230758111,0.36,0.7317073170731709,0.48,1,1,0
1,1,0.7959183673469387,0.5735347257353471,0.552,0.48780487804878053,0.52,0,1,1
2,2,0.030612244897959183,0.693069306930693,0.632,0.5365853658536586,0.58,1,1,1
1,2,0.6428571428571428,0.5119606851196068,0.328,0.43902439024390244,0.38,0,3,2
0,1,0.14285714285714282,0.538411505384115,0.096,0.902439024390244,0.06,0,2,3
1,1,0.9591836734693877,0.1525619715256197,0.176,0.024390243902439046,0.2,0,1,2
2,1,0.24489795918367346,0.2925489629254896,0.21600000000000003,0.2439024390243903,0.27999999999999997,0,2,3
2,2,0.061224489795918366,0.4790055647900556,0.024,0.21951219512195125,0.039999999999999994,0,2,2
0,2,0.2346938775510204,0.5256197152561971,0.032,0.6829268292682928,0.06,0,2,1
0,0,0.7959183673469387,0.48601575486015747,0.032,0.5365853658536586,0.0,1,1,1
1,2,0.42857142857142855,0.48276360482763603,0.488,0.8048780487804879,0.09999999999999999,0,1,2
1,1,0.520408163265306,0.20033244200332442,0.392,0.7804878048780488,0.06,0,2,1
1,1,0.7448979591836734,0.44742357447423564,0.392,0.4634146341463415,0.27999999999999997,0,1,0
2,2,0.3061224489795918,0.2877791428777914,0.2,0.7317073170731709,0.24000000000000002,0,1,2
0,0,0.5612244897959183,0.5099371250993712,0.504,0.3170731707317073,0.44,1,2,2
1,1,0.14285714285714282,0.543687215436872,0.264,0.9756097560975612,0.27999999999999997,0,3,3
1,2,0.42857142857142855,0.42010551420105513,0.504,0.48780487804878053,0.32,0,0,0
0,1,0.1530612244897959,0.35289441352894413,0.56,0.34146341463414637,0.09999999999999999,0,1,1
0,1,0.37755102040816324,0.5766423357664233,0.36,0.4146341463414634,0.22,1,0,2
2,1,0.4591836734693877,0.6421189564211894,0.552,0.6829268292682928,0.62,0,2,2
2,1,0.7244897959183673,0.18313218183132182,0.128,0.14634146341463422,0.12000000000000001,1,0,1
1,1,0.7551020408163265,0.536243405362434,0.408,0.04878048780487804,0.2,0,1,1
0,1,0.7551020408163265,0.35195490351954906,0.568,0.5609756097560976,0.58,1,2,1
1,0,0.061224489795918366,0.4902074149020741,0.14400000000000002,0.024390243902439046,0.039999999999999994,0,2,1
2,2,0.5816326530612245,0.49765122497651215,0.272,0.5609756097560976,0.54,0,2,3
0,1,0.26530612244897955,0.3546288935462889,0.27999999999999997,0.8048780487804879,0.3,1,3,0
1,0,0.22448979591836732,0.29124810291248104,0.616,0.878048780487805,0.16,0,0,1
0,1,0.836734693877551,0.2676880826768808,0.264,0.43902439024390244,0.09999999999999999,0,2,3
2,2,0.4081632653061224,0.6374936763749367,0.352,0.9756097560975612,0.72,0,2,2
1,1,0.26530612244897955,0.6692924766929247,0.56,0.21951219512195125,0.36,0,2,0
1,0,0.6632653061224489,0.2540290525402905,0.112,0.21951219512195125,0.2,0,2,3
2,1,0.6530612244897959,0.4287056442870564,0.176,0.14634146341463422,0.0,0,2,1
2,2,0.44897959183673464,0.48912336489123354,0.56,0.43902439024390244,0.39999999999999997,0,0,0
2,0,0.346938775510204,0.3038230830382308,0.52,0.9512195121951221,0.06,0,0,1
1,1,0.0,0.45826407458264073,0.568,0.04878048780487804,0.14,1,2,2
1,1,0.18367346938775508,0.581773505817735,0.48,0.878048780487805,0.74,0,0,0
1,1,0.061224489795918366,0.2168822721688227,0.08,0.8292682926829269,0.08,0,0,1
